ASSET ID,ASSET NAME,RESOURCE ID,Fuel Type,RESOURCE NAME,GENERATOR TYPE,Primary Fuel Type,ALT FUEL TYPE,EIA PLANT NUMBER,Nameplate Capacity (MW)
50645,NRG_COMM_HOST_ID2137495,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,13.332328052928803
50649,CEC_SOLAR_1114_ID2093189,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,12.128117777180394
50654,WESTPORT_MA1-2_LLC_ID2068650,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,18.278191685466904
50655,CEC_SOLAR_1040-1041_ID2020238,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,11.253631743601193
50659,THE_BOG_LLC_ID2117310,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,3.440600787852594
50669,TOWN_OF_LEXINGTON_ID2052550,38863.0,Solar,Syncarpha Lexington,PHOTOVOLTAIC,SUN,,,11.640699332234611
50670,CARVER_MA_1_LLC_ID2108025,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,14.335836616052475
50690,STMARKSSCHOOL-01722PV480NM,41089.0,Solar,MA_347_0.48 PV_51 SEARS RD_SOUTHBOROUGH,PHOTOVOLTAIC,SUN,,,3.440600787852594
50693,195LIBERTYSTRLTY-02301PV259NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.8564908417787955
50695,LENOXWILLOWCRK-01240PV606NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,4.3437584946639
50697,STJOSEPHS-01507PV1000NM,41047.0,Solar,MA_324_1 PV_10 H PUTNAM-ROAD EX_CHARLTON,PHOTOVOLTAIC,SUN,,,7.167918308026238
50699,KAMMANFOOD-02169PV466.2QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,3.3402499315402268
50700,KLEARVU-02720PV180NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.2902252954447226
50710,ISMSOLARDIGHTON2-02715PV2000NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,14.335836616052475
50711,SOLARSKY-02920PV216RE,40695.0,Solar,RI_31_RE Growth PV_1275 Seven Mile Rd_Cranston,PHOTOVOLTAIC,SUN,,,1.5482703545336673
50712,SOUTHERNSKY-02920PV216RE,40696.0,Solar,RI_32_RE Growth PV_1275 Seven Mile Rd_Cranston,PHOTOVOLTAIC,SUN,,,1.5482703545336673
50713,ATHOLSOLAR-01331PV311NM,41153.0,Solar,MA_134_0.311 PV_1006 TEMPLETON RD_ATHOL,PHOTOVOLTAIC,SUN,,,2.22922259379616
50714,TOWN_OF_DUXBURY_ID2117207,40599.0,Solar,Duxbury Chandler,PHOTOVOLTAIC,SUN,,,1.5052628446855099
50720,CITYNORTHAMPTON-01062PV2355NM,41218.0,Solar,MA_410_2.355 PV_170 GLENDALE RD_NORTHAMPTON,PHOTOVOLTAIC,SUN,,,16.88044761540179
50721,SUNEDISONGRAFTON-01519PV1000NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,7.167918308026238
50722,AIRDRAULICENG-02368PV109.3NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.7813030955748599
50723,BWCBOXPONDCAPERD01756PV743NM,41064.0,Solar,MA_75_0.743 PV_38 CAPE RD_MENDON,PHOTOVOLTAIC,SUN,,,5.3257633028634945
50724,276WEYMOUTHST-02370PV166.5QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.1898744391323555
50729,NIPPAWUSSOLAR-02852PV780RE,40655.0,Solar,RI_33_RE Growth PV_200 Frenchtown Rd_North Kingstown,PHOTOVOLTAIC,SUN,,,5.590976280260466
50731,NIPPAWUSSOLAR-02852PV930DG,40632.0,Solar,RI_23_DGSC PV_200 Frenchtown Rd_North Kingstown,PHOTOVOLTAIC,SUN,,,6.6661640264644015
50734,BWCBOXPOND1860-01756PV1860NM,41045.0,Solar,MA_20_1.86 PV_161 HARTFORD AV_MENDON,PHOTOVOLTAIC,SUN,,,13.332328052928803
50735,JADEREALTYTRUST-01463PV160QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.146866929284198
50736,CEDFOSTERSOLAR-02825PV1980RE,40656.0,Solar,RI_34_RE Growth PV_0 Danielson Pike_Providence,PHOTOVOLTAIC,SUN,,,14.19247824989195
50737,WEBSTERSOLAR-01570PV1000NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,7.167918308026238
50738,PALUMBOSOLAR-01569PV2000NM,40996.0,Solar,MA_12_2 PV_183 PROVIDENCE ST_UXBRIDGE,PHOTOVOLTAIC,SUN,,,14.335836616052475
50742,MCCRACKENFINANC-01821PV112QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.8028068504989386
50743,AJAXSOLARLLC-02379PV3084NM,41234.0,Solar,MA_9_3.084 PV_35 UNITED DR_W BRIDGEWATER,PHOTOVOLTAIC,SUN,,,22.105860061952917
50744,EASTERNSCHLSOLAR-02356PV189NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.354736560216959
50783,WEDSTILSONSOLAR-02898PV2000RE,41042.0,Solar,RI_104_RE Growth PV_56 Stilson Rd_Richmond,PHOTOVOLTAIC,SUN,,,14.335836616052475
50790,COHASSESOLARLLC-01550PV1000NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,7.167918308026238
50791,MILFORD01757SOLAR168NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.2042102757484079
50792,510PVBLOSSOMEAST-02720PV996QF,38698.0,Solar,Blossom Rd 2 Fall River PV,PHOTOVOLTAIC,SUN,,,7.139246634794133
50793,KEARSARGEBAYSTATE-02769PV812NM,41271.0,Solar,MA_72_0.644 PV_128 BAY-STATE RD_REHOBOTH,PHOTOVOLTAIC,SUN,,,5.8203496661173055
50797,510PVBLOSSOMWEST-02720PV996QF,38696.0,Solar,Blossom Rd 1 Fall River PV,PHOTOVOLTAIC,SUN,,,7.139246634794133
50799,STORAGEUSA741-02919PV86.4NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.6451126477223613
50800,CECSOLAR1056LLC-01519PV990NM,41268.0,Solar,MA_58_0.99 PV_207 PROVIDENCE RD_GRAFTON,PHOTOVOLTAIC,SUN,,,7.096239124945975
50801,JJCARDOSI-02915PV69RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.5017542815618367
50802,LODESTARSOLARHOST-01507PV499NM,41283.0,Solar,MA_328_0.499 PV_111 BROOKFIELD RD_CHARLTON,PHOTOVOLTAIC,SUN,,,3.5767912357050924
50803,SUNSETSOLARA-01562PV499NM,41110.0,Solar,MA_94_0.499 PV_22 SUNSET LN_SPENCER,PHOTOVOLTAIC,SUN,,,3.5767912357050924
50804,THURSTONSAILS-02809PV35NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.25087714078091833
50806,SOCOREMADEV-01453PV984NM,41062.0,Solar,MA_59_0.984 PV_982 PLEASANT ST_LEOMINSTER,PHOTOVOLTAIC,SUN,,,7.053231615097817
50807,BLAIREWIREVLG-01562PV1000NM,41035.0,Solar,MA_285_1 PV_48 PAXTON RD_SPENCER,PHOTOVOLTAIC,SUN,,,7.167918308026238
50808,WORCESTERSCHOOLS-01065PV339QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.4299243064208946
50809,LODESTARSOLAR3-01507PV499NM,41281.0,Solar,MA_326_0.499 PV_154 CENTER-DEPOT RD_CHARLTON,PHOTOVOLTAIC,SUN,,,3.5767912357050924
50810,LODESTARSOLAR2-01507PV499NM,41282.0,Solar,MA_327_0.499 PV_142 BROOKFIELD RD_CHARLTON,PHOTOVOLTAIC,SUN,,,3.5767912357050924
50811,PROVWATERSUPPLY-02907PV496NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,3.555287480781014
50812,87TOMHARVEYRD-02891PV167NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.1970423574403817
50815,COOLIDGE SOLAR,38823.0,Solar,Coolidge Solar,PHOTOVOLTAIC,SUN,,61959,161.2910641835448
50816,NORTONSOLAR2-02766PV495NM,41088.0,Solar,MA_342_0.495 PV_36 CLAPP ST_NORTON,PHOTOVOLTAIC,SUN,,,3.5481195624729875
50817,SUNSETSOLARB-01562PV499NM,41111.0,Solar,MA_95_0.499 PV_22 SUNSET LN_SPENCER,PHOTOVOLTAIC,SUN,,,3.5767912357050924
50818,NORTONSOLAR1-02766PV495NM,41087.0,Solar,MA_341_0.495 PV_20 CLAPP ST_NORTON,PHOTOVOLTAIC,SUN,,,3.5481195624729875
50819,WEDKINGSTOWNWEST-02898PV1500NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,10.751877462039356
50820,SECURITYREALTY-01772PV650NM,41372.0,Solar,MA_346_0.65 PV_0 SCHOOL ST_SOUTHBOROUGH,PHOTOVOLTAIC,SUN,,,4.6591469002170545
50821,WEDKINGSTOWNEAST-02898PV3000NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,21.503754924078713
50823,TOWNOFWENDELL-01510PV1000NM,41277.0,Solar,MA_294_1.08 PV_111 ADAMS RD_CLINTON,PHOTOVOLTAIC,SUN,,,7.167918308026238
50824,FOUNDRY01852SOLAR266.400SMAOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.9066662699349792
50825,ALTERNATEPWR-02147PV995NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,7.132078716486107
50826,WOODCHUCKLNSOLAR-01562PV1000NM,41366.0,Solar,MA_286_1 PV_19 WOODCHUCK LN_SPENCER,PHOTOVOLTAIC,SUN,,,7.167918308026238
50828,STOFRIPOWERS-02908PV140NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.0035085631236733
50829,ONYXDEVGRP-02359PV2400NM,41435.0,Solar,MA_371_2.4 PV_174 HOBOMOCK ST_PEMBROKE,PHOTOVOLTAIC,SUN,,,17.20300393926297
50830,SAMPSONRDSOLAR-01507PV2000NM,41002.0,Solar,MA_13_2 PV_18 SAMPSON RD_CHARLTON,PHOTOVOLTAIC,SUN,,,14.335836616052475
50831,TOSSOLAR2/725-01550PV480NM,41181.0,Solar,MA_315_0.48 PV_725 GUELPHWOOD RD_SOUTHBRIDGE,PHOTOVOLTAIC,SUN,,,3.440600787852594
50832,TOSSOLAR2/726-01550PV984NM,41254.0,Solar,MA_316_0.984 PV_726 GUELPHWOOD RD_SOUTHBRIDGE,PHOTOVOLTAIC,SUN,,,7.053231615097817
50834,GOODINGBUSSPACE-02809PV156RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.1181952560520931
50835,ALTON BRADFORD ROAD SOLAR,41555.0,Solar,Alton Bradford Road Solar,PHOTOVOLTAIC,SUN,,64723,79.56389321909124
50864,SAMMANRLTY-02896PV840RG,40744.0,Solar,RI_43_RE Growth PV_582 Great Rd_North Smithfield,PHOTOVOLTAIC,SUN,,,6.021051378742039
50866,WAREHAM 1,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,8.028068504989387
50867,WAREHAM 2,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,5.73433464642099
50868,WAREHAM 3,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,8.028068504989387
50869,WAREHAM 4,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,22.93733858568396
50872,EXTRASPACESTORAGE-02891PV60NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.4157392618655218
50873,TRSRLTY01851SOLAR231SMAOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.655789129154061
50874,THEODRSOLARLLC_C-01473PV499NM,41342.0,Solar,MA_96_0.499 PV_0 THEODORE DR_WESTMINSTER,PHOTOVOLTAIC,SUN,,,3.5767912357050924
50875,THEODRSOLARLLC_B-01473PV499NM,41343.0,Solar,MA_97_0.499 PV_0 THEODORE DR_WESTMINSTER,PHOTOVOLTAIC,SUN,,,3.5767912357050924
50879,THEODRSOLARLLC_A-01473PV499NM,41357.0,Solar,MA_98_0.499 PV_0 THEODORE DR_WESTMINSTER,PHOTOVOLTAIC,SUN,,,3.5767912357050924
50880,TOWNOFWESTERLY-02891PV60NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.43007509848157427
50894,PIERCLEANERS-02879PV35NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.25087714078091833
50895,CELLSIGNALTECH-01915PV128NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.9174935434273584
50896,PALUMBOBSOLAR-01569PV1000NM,41090.0,Solar,MA_353_1 PV_197 PROVIDENCE ST_UXBRIDGE,PHOTOVOLTAIC,SUN,,,7.167918308026238
50901,BELCHERRENEW1-01007PV2000NM,41117.0,Solar,MA_14_2 PV_81 N LIBERTY ST_BELCHERTOWN,PHOTOVOLTAIC,SUN,,,14.335836616052475
50903,BELCHERRENEW2-01007PV2000NM,41125.0,Solar,MA_15_2 PV_270 FRANKLIN ST_BELCHERTOWN,PHOTOVOLTAIC,SUN,,,14.335836616052475
50905,WFYOUNG-01028PV72QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.5160901181778891
65961,MONSONSOLAR-01057PV2000NM,41003.0,Solar,MA_16_2 PV_109 E HILL RD_MONSON,PHOTOVOLTAIC,SUN,,,14.335836616052475
65988,ECONOXGRP1-02892PV216RE,40681.0,Solar,RI_56_RE Growth PV_Plat 08F Lot 12 South County Trail_Richmond,PHOTOVOLTAIC,SUN,,,1.5482703545336673
66005,SHANIX-02920PV46NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.3297242421692069
66034,ECONOXGRP3-02892PV216RE,40676.0,Solar,RI_52_RE Growth PV_139 Heaton Orchard Rd_Richmond,PHOTOVOLTAIC,SUN,,,1.5482703545336673
66072,ECONOXGRP2-02892PV216RE,40684.0,Solar,RI_58_RE Growth PV_3671 South County Trail_Richmond,PHOTOVOLTAIC,SUN,,,1.5482703545336673
66073,LUDLOW 72 SOLAR PV FACILITY,40625.0,Solar,Ludlow Site 72 - Conti,PHOTOVOLTAIC,SUN,,,13.332328052928803
66074,510PVPROJDEVC-01524PV1000NM,41164.0,Solar,MA_308_2 PV_496 STAFFORD ST_LEICESTER,PHOTOVOLTAIC,SUN,,,7.167918308026238
66075,510PVPROJDEV466A-01524PV2000NM,41256.0,Solar,MA_17_3.96 PV_466 STAFFORD ST_LEICESTER,PHOTOVOLTAIC,SUN,,,14.335836616052475
66076,HORSESHOEFARM-02891PV46NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.3297242421692069
66078,510PVPROJDEV466B-01524PV2000NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,14.335836616052475
66081,GRIFFINRDSOLAR-01507PV2000NM,41037.0,Solar,MA_18_2 PV_0 GRIFFIN RD_CHARLTON,PHOTOVOLTAIC,SUN,,,14.335836616052475
66096,CHURCHCOMMHOUSING_02878PV43NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.3082204872451282
66097,BOUTILIERSOLAR-01524PV499NM,41427.0,Solar,MA_282_0.499 PV_1A BOUTILIER RD_LEICESTER,PHOTOVOLTAIC,SUN,,,20.68661223696372
66102,CUMMINGPROP01915PV108SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.7741351772668337
66103,"ASHBY 1 SOLAR PROJECTCO, LLC",38962.0,Solar,Ashby 1 Solar,PHOTOVOLTAIC,SUN,,,6.193081418134669
66105,CHOICECOLLISION-02885PM98NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.7024559941865713
66106,AMPMAJOEJENNYLLC_01540PV1500NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,10.751877462039356
66108,STOFRI353-02903PV58NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.4157392618655218
66109,ANDERSONCLARK01915SLR144SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.0321802363557782
66132,NM-SA NRG COMMUNITY HOST A,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,7.139246634794133
66133,NM-SA NRG COMMUNITY HOST B,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,7.139246634794133
66134,NM-SA NRG COMMUNITY HOST C,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,5.590976280260466
66137,"NM-SA KERSARGE GILL, LLC",38945.0,Solar,Gill,PHOTOVOLTAIC,SUN,,,14.278493269588266
66138,"NM-SA LSDP II, LLC",,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,31.89723647071676
66139,NM-SA ALTERNATE POWER- CLOVER,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,10.608519095878831
66140,"NM-SA SYNCARPHA HANCOCK I, LLC",40746.0,Solar,Syncarpha Hancock I,PHOTOVOLTAIC,SUN,,,14.335836616052475
66141,NM-SA SYNCARPHA HANCOCK II LLC,40749.0,Solar,Syncarpha Hancock II,PHOTOVOLTAIC,SUN,,,14.335836616052475
66150,HANNAFORD192_01826PV100QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.7167918308026238
66159,ABINGTONSCHL_02351PV323QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.315237613492475
66160,COMPLETERECYCLE_02720PV240QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.720300393926297
66162,"ASHBY 2 SOLAR PROJECTCO, LLC",38963.0,Solar,Ashby 2 Solar,PHOTOVOLTAIC,SUN,,,7.053231615097817
66168,CHARIHOREGSCHL_02894PV36NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.25804505908894454
66169,ECAMAINLLC_02301PV540NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,3.8706758863341686
66170,KBSURFACESLLC_02876PV216NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.5482703545336673
66188,ECAMAINLLC_02072PV650NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,4.6591469002170545
66197,MASSELECPH2A_01464PV1000QF,38888.0,Solar,Patterson Rd 1 Shirley PV,PHOTOVOLTAIC,SUN,,,7.167918308026238
66198,MASSELECPH2B_01464PV1000QF,38889.0,Solar,Patterson Rd 2 Shirley PV,PHOTOVOLTAIC,SUN,,,7.167918308026238
66199,CHEPACHETPROF_02814PV46NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.3297242421692069
66213,UFPTECH_01950PV200QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.4335836616052475
66221,CANTERBURYTWRS-01355PV576NM,41080.0,Solar,MA_78_0.576 PV_0 PETERSHAM RD_NEW SALEM,PHOTOVOLTAIC,SUN,,,4.128720945423113
66230,ECONOXMAINST-02832PV216RE,40675.0,Solar,RI_50_RE Growth PV_722 Main St_Hopkinton,PHOTOVOLTAIC,SUN,,,1.5482703545336673
66234,SAPPI SOMERSET/HINCKLEY 2,1107.0,Oil,SOMERSET,STEAM TURBINE,RFO,WDS,50406,99.68577086780493
66236,NEPSTAFFORD-01524PV1000QF,38700.0,Solar,Stafford St Leicester PV 2,PHOTOVOLTAIC,SUN,,,7.167918308026238
66237,SOLARMAMGMT3-01571SOLAR1000NM,41258.0,Solar,MA_44_1 PV_72 W DUDLEY RD_DUDLEY,PHOTOVOLTAIC,SUN,,,7.167918308026238
66238,SOLARMAMGMT1-01571SOLAR1000NM,41346.0,Solar,MA_443_1 PV_72 W DUDLEY RD_DUDLEY,PHOTOVOLTAIC,SUN,,,7.167918308026238
66239,SOLARMAMGMT2-01571SOLAR1000NM,41257.0,Solar,MA_43_1 PV_72 W DUDLEY RD_DUDLEY,PHOTOVOLTAIC,SUN,,,7.167918308026238
66241,JAMESTOWNFOOD-02835SOLAR56NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.43007509848157427
66242,HOME DEPOTMA #2685 - METHUEN,,Gas,NO RESOURCE,FUEL CELL,NG,,,0.270151140563157
66243,NEPOWERCO_01507PV1000QF,38543.0,Solar,Carpenter Hill Rd Chartlon PV,PHOTOVOLTAIC,SUN,,,7.167918308026238
66244,HOME DEPOTMA #2684 - WORCESTER,,Gas,NO RESOURCE,FUEL CELL,NG,,,0.270151140563157
66245,HOME DEPOTMA #2615 - SEEKONK,,Gas,NO RESOURCE,FUEL CELL,NG,,,0.270151140563157
66253,EXETERSOLAR02822-880(KW)RE,40659.0,Solar,RI_36_RE Growth PV_540 Nooseneck Hill Rd_Exeter,PHOTOVOLTAIC,SUN,,,6.307768111063089
66254,320COMPASSCIRCLE02852-1(MW)RE,40667.0,Solar,RI_42_RE Growth PV_320 Compass Circle_North Kingstown,PHOTOVOLTAIC,SUN,,,7.167918308026238
66255,EMA_ES_PLYMOUTH_ID2218005,40626.0,Solar,Plymouth Solar PV,PHOTOVOLTAIC,SUN,,,7.999396831757282
66256,EMA_ES_NEWBEDFORD_ID2217818,40627.0,Solar,New Bedford Solar PV,PHOTOVOLTAIC,SUN,,,6.809522392624926
66257,PITTSFIELD 44 SOLAR PV FACIL.,38836.0,Solar,Pittsfield 44-M&W PV,PHOTOVOLTAIC,SUN,,,8.314785237310435
66259,BCPSTOR-02921PV120NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.8601501969631485
66260,SUNDERLAND SOLAR PV FACILITY,40617.0,Solar,Sunderland PV Solar,PHOTOVOLTAIC,SUN,,,7.770023445900442
66261,LEE 31 SOLAR PV FACILITY,38835.0,Solar,Lee Site 31-Conti PV,PHOTOVOLTAIC,SUN,,,13.332328052928803
66263,HEALTHALLIANCE-01453CHP1965QF,,Gas,NO RESOURCE,INTERNAL COMBUSTION,NG,,,1.7694899706886784
66264,SUNEDISONRIVERST-01475PV2000NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,14.335836616052475
66284,310COMPASSCIRCLE02852-1(MW)NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,7.167918308026238
66285,BRUCEDIAMOND-02703PV136QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.9748368898915684
67288,PRIVATESECURITIES-01432PV236NM,41197.0,Solar,MA_292_0.236 PV_0 SCULLEY RD_AYER,PHOTOVOLTAIC,SUN,,,1.691628720694192
67289,KEARSARGEWPLAINRD01230PV1920NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,13.762403151410377
67295,BIRD_MACHINE_SOLAR_ID2000815,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,24.72931816269052
67296,ECONOXGRPHPKNTN_02833PV216RE,41034.0,Solar,RI_102_RE Growth PV_16 TOMAQUAG RD_HOPKINTON,PHOTOVOLTAIC,SUN,,,1.5482703545336673
67297,INDIANRUN_02879PV225NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.6127816193059035
67298,ECONOXGRPARCADIA_02832PV154RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.1038594194360405
67305,HATFIELD SOLAR PV FACILITY,40615.0,Solar,Hatfield Solar PV,PHOTOVOLTAIC,SUN,,,25.804505908894456
67306,MONTAGUE 36 SOLAR PV FACILITY,38831.0,Solar,Montague Site 36-Grosolar PV,PHOTOVOLTAIC,SUN,,,29.24510669674705
67359,MAELECPHASE3_01331PV200QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.4335836616052475
67360,NM-SA PITTSFIELD HOUSING PV,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,23.654130416486584
67361,NM-SA SYNCARPHA HANCOCK III PV,40751.0,Solar,Syncarpha Hancock III,PHOTOVOLTAIC,SUN,,,7.167918308026238
67364,NM-SA CITY OF PITTSFIELD SOLAR,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,16.772928840781397
67390,SOLVENTERRA_02379PV496NM,41260.0,Solar,MA_102_0.4929 PV_0 WEST ST_W BRIDGEWATER,PHOTOVOLTAIC,SUN,,,3.555287480781014
67395,NEWGENDEV_01527PV1000NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,7.167918308026238
67396,NM-SA HATFIELD RENEWABLES PV,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,13.547365602169588
67397,ECONOXNORTHRD02875SOLAR432RE,41039.0,Solar,RI_103_RE Growth PV_0 NORTH RD_SHANNOCK,PHOTOVOLTAIC,SUN,,,1.5482703545336673
67404,AMERICANCAPITOL01843SOLAR349NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.5016034895011567
67405,NRGWAUWINETRD01005SOLAR960NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,6.881201575705188
67412,PEACEDALEMILLS02879SOLAR216NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.5482703545336673
67413,ECONOXKENYONLN02833SOLAR216RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.5482703545336673
67414,TOWNOFGRAFTON01569SOLAR1872NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,13.418343072625118
67428,SOUTHWICK SOLAR PV FACILITY,40631.0,Solar,Southwick Solar PV,PHOTOVOLTAIC,SUN,,,35.69623317397067
67429,EAST SPRINGFIELD SOLAR PV,40624.0,Solar,East Springfield Solar PV,PHOTOVOLTAIC,SUN,,,10.321802363557781
67431,SOUTHERNSKY02886SOLAR4992NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,35.78224819366698
67432,KEARSARGE02879SOLAR3780NM,40893.0,Solar,Rose Hill Lanfill-SKSC1,PHOTOVOLTAIC,SUN,,,27.094731204339176
67433,CITYOFNEWTON_ID2148462,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,11.977591492711843
67434,WESTMINSTERSLR01473SOLAR1000NM,41129.0,Solar,MA_33_1 PV_223 S ASHBURNHAM RD_WESTMINSTER,PHOTOVOLTAIC,SUN,,,7.167918308026238
67438,SOUTHERNSKY02904SOLAR2100NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,15.052628446855099
67439,FINLAYEXTRACT02852SOLAR133.2NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.9533331349674896
67441,FRAMINGHAMHOUSEAUTH_ID2052252,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,17.29618687726731
67442,UMASSBOSTON_ID1990011,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,21.503754924078713
67443,WESTMINSTERSLR01473SOLAR499NM,41131.0,Solar,MA_91_0.499 PV_223 S ASHBURNHAM RD_WESTMINSTER,PHOTOVOLTAIC,SUN,,,3.5767912357050924
67444,ECONOX02875SOLAR216RE,41033.0,Solar,RI_101_RE Growth PV_0 W SHANNOCK RD_SHANNOCK,PHOTOVOLTAIC,SUN,,,1.5482703545336673
67445,SOUTHAMPTON SOLAR PV,40619.0,Solar,Southampton Solar PV,PHOTOVOLTAIC,SUN,,,14.335836616052475
67446,STATEOFRI02920SOLAR84NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.6021051378742039
67447,KEARSARGE02892SOLAR3100NM,40894.0,Solar,Town Plains-SKSC2,PHOTOVOLTAIC,SUN,,,22.220546754881337
67448,ECONOX02892SOLAR216RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.5482703545336673
