local_day,local_hour_end,tot_wind_mwh,_FREQ_
2023-07-27,09,8133.710119836354,54
2023-07-27,10,6774.008661444531,56
2023-07-27,11,7143.41065743237,56
2023-07-27,12,8119.483336645146,56
2023-07-27,13,9934.771435144505,57
2023-07-27,14,10139.961198120354,59
2023-07-27,15,11220.015732858039,59
2023-07-27,16,11913.859794169617,58
2023-07-27,17,11500.926038803285,61
2023-07-27,18,12085.542461598608,56
2023-07-27,19,11572.169814088968,54
2023-07-27,20,9366.606446966036,50
2023-07-27,21,7957.111247404989,52
2023-07-27,22,8305.173068606027,53
2023-07-27,23,9181.026574334819,50
2023-07-27,24,10440.289140583327,53
2023-07-28,01,8631.6200666961,54
2023-07-28,02,7269.227054727559,53
2023-07-28,03,8850.67957004175,49
2023-07-28,04,9268.117557924215,52
2023-07-28,05,7347.886334765417,52
2023-07-28,06,6947.97090996401,51
2023-07-28,07,6857.007385004029,54
2023-07-28,08,4762.182222180197,53
2023-07-28,09,2915.913792716211,50
2023-07-28,10,2355.3840279492338,42
2023-07-28,11,2159.422448664978,38
2023-07-28,12,2439.261626146026,35
2023-07-28,13,4402.365452705349,46
2023-07-28,14,6709.960672251693,51
2023-07-28,15,8725.769512216273,55
2023-07-28,16,9587.066656764868,56
2023-07-28,17,10933.420206602785,56
2023-07-28,18,11385.518812993561,56
2023-07-28,19,11452.533004087263,54
2023-07-28,20,13028.10804526454,54
2023-07-28,21,15246.30523529858,55
2023-07-28,22,18242.80084632173,55
2023-07-28,23,17464.55735499747,55
2023-07-28,24,18510.528032707567,55
2023-07-29,01,16906.774073472025,53
2023-07-29,02,16031.607188553617,51
2023-07-29,03,12041.324081409737,51
2023-07-29,04,11165.717759172681,53
2023-07-29,05,10647.209188001349,53
2023-07-29,06,10906.614530165301,52
2023-07-29,07,7613.1966158986925,52
2023-07-29,08,5370.308541523151,48
2023-07-29,09,4424.69436145911,42
2023-07-29,10,4198.219353361287,43
2023-07-29,11,3087.1844876589753,41
2023-07-29,12,3391.27511216287,43
2023-07-29,13,3826.455381785718,47
2023-07-29,14,3227.0354143184604,45
2023-07-29,15,2790.7565513989916,50
2023-07-29,16,4398.547840999599,51
2023-07-29,17,8240.053950948988,52
2023-07-29,18,11098.401454922408,54
2023-07-29,19,12443.326833474717,55
2023-07-29,20,13209.101290882376,54
2023-07-29,21,10108.98086715572,55
2023-07-29,22,9828.949435847768,56
2023-07-29,23,10063.444175010902,55
2023-07-29,24,9354.41206137357,56
2023-07-30,01,11505.238017492511,55
2023-07-30,02,10956.435736166928,53
2023-07-30,03,12314.763952937985,54
2023-07-30,04,13985.120130780992,53
2023-07-30,05,15678.436908523325,54
2023-07-30,06,15630.455846293524,55
2023-07-30,07,12995.12278153358,55
2023-07-30,08,12217.126473701044,55
2023-07-30,09,12942.005795642095,55
2023-07-30,10,13287.568317093323,55
2023-07-30,11,13647.330156903345,55
2023-07-30,12,13210.474532503145,53
2023-07-30,13,10477.449058841437,52
2023-07-30,14,9044.938329716246,52
2023-07-30,15,9292.643653271216,53
2023-07-30,16,8643.072901813344,54
2023-07-30,17,7954.419693828275,54
2023-07-30,18,7475.158368178624,55
2023-07-30,19,6484.831440942227,53
2023-07-30,20,6059.5110461565255,52
2023-07-30,21,7872.382239403318,51
2023-07-30,22,9868.800907682582,49
2023-07-30,23,10297.883984509206,51
2023-07-30,24,8198.307405677499,47
2023-07-31,01,5122.658147633012,47
2023-07-31,02,5205.217433873866,45
2023-07-31,03,5888.075562219267,49
2023-07-31,04,5263.580202756704,50
2023-07-31,05,4772.866041989805,49
2023-07-31,06,4623.320029487667,50
2023-07-31,07,5215.599140526908,53
2023-07-31,08,4049.0303836805488,51
2023-07-31,09,3660.128356677736,46
2023-07-31,10,3506.7098028050154,44
2023-07-31,11,4439.08593364481,54
2023-07-31,12,6152.369644553171,56
2023-07-31,13,8166.420735243155,58
2023-07-31,14,7968.04225070634,58
2023-07-31,15,8893.909216263675,58
2023-07-31,16,9797.639526894147,58
2023-07-31,17,7884.851273319935,58
2023-07-31,18,7456.647071130612,58
2023-07-31,19,7172.276196301011,56
2023-07-31,20,4575.860799073767,56
2023-07-31,21,4541.722012381357,55
2023-07-31,22,5010.409377551057,52
2023-07-31,23,4867.042952342394,51
2023-07-31,24,5134.715209063396,52
2023-08-01,01,4168.667193682261,54
2023-08-01,02,4548.725544647295,52
2023-08-01,03,4610.850995571051,53
2023-08-01,04,4361.8273600601415,52
