ID,Name,Type,Fuel Type,Generating Fuel Type,State,Summer Qual,Winter Qual,FCA Qual,June,July,August,September,October,November,December,January,February,March,April,May
804,PUTNAM,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,CT,0.06,0.383,0.06,0.06,0.06,0.06,0.06,0.383,0.383,0.383,0.383,0.383,0.383,0.383,0.383
806,MECHANICSVILLE,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,CT,0.047,0.159,0.047,0.047,0.047,0.047,0.047,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.159
807,CEC 004 DAYVILLE POND U5,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,CT,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047
808,SANDY HOOK HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,CT,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047
810,QUINEBAUG,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,CT,0.173,0.822,0.173,0.155,0.155,0.155,0.155,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736
811,BANTAM,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,CT,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
813,TUNNEL,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,CT,0.127,1.304,0.127,0.127,0.127,0.127,0.127,1.304,1.304,1.304,1.304,1.304,1.304,1.304,1.304
824,BATH ELECTRIC HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.178,0.216,0.178,0.178,0.178,0.178,0.178,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216
827,SEARSBURG WIND,Generator,Wind,Wind,MA,0.125,1.171,0.125,0.125,0.125,0.125,0.125,1.171,1.171,1.171,1.171,1.171,1.171,1.171,1.171
841,MORETOWN 8,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,VT,0.092,0.294,0.092,0.092,0.092,0.092,0.092,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294
842,NANTANA MILL,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,VT,0.021,0.075,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,SLACK DAM,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,VT,0.085,0.191,0.085,0.085,0.085,0.085,0.085,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191
846,WINOOSKI 8,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,VT,0.095,0.177,0.095,0.095,0.095,0.095,0.095,0.177,0.177,0.177,0.177,0.177,0.177,0.177,0.177
849,CRESCENT DAM,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.31,0.478,0.31,0.155,0.155,0.155,0.155,0.239,0.239,0.239,0.239,0.239,0.239,0.239,0.239
850,GLENDALE HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.266,0.465,0.266,0.133,0.133,0.133,0.133,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233
851,GARDNER FALLS,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.106,0.167,0.106,0.106,0.106,0.106,0.106,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167
852,SOUTH BARRE HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.01,0.14,0.01,0.01,0.01,0.01,0.01,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
854,ORANGE HYDRO 1,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.016,0.101,0.016,0.016,0.016,0.016,0.016,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101
855,ORANGE HYDRO 2,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.073,0.151,0.073,0.073,0.073,0.073,0.073,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151
856,HUNT'S POND,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.009,0.037,0.009,0.009,0.009,0.009,0.009,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037
857,OAKDALE HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,2.497,0.223,2.497,2.497,2.497,2.497,2.497,0.223,0.223,0.223,0.223,0.223,0.223,0.223,0.223
859,BOATLOCK,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,1.395,1.951,1.395,1.395,1.395,1.395,1.395,1.951,1.951,1.951,1.951,1.951,1.951,1.951,1.951
860,BRIAR HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.556,2.605,0.556,0.556,0.556,0.556,0.556,2.605,2.605,2.605,2.605,2.605,2.605,2.605,2.605
861,CANAAN,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.647,0.873,0.647,0.25,0.25,0.25,0.25,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337
862,CHEMICAL,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.344,0.176,0.344,0.344,0.344,0.344,0.344,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176
863,CLEMENT DAM,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.54,0.895,0.54,0.54,0.54,0.54,0.54,0.895,0.895,0.895,0.895,0.895,0.895,0.895,0.895
864,DWIGHT,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.157,0.242,0.157,0.157,0.157,0.157,0.157,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.242
865,ERROL,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,1.769,1.978,1.769,1.769,1.769,1.769,1.769,1.978,1.978,1.978,1.978,1.978,1.978,1.978,1.978
866,GREGGS,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.292,1.135,0.292,0.292,0.292,0.292,0.292,1.135,1.135,1.135,1.135,1.135,1.135,1.135,1.135
867,INDIAN ORCHARD,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.0,0.547,0.0,0.0,0.0,0.0,0.0,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547
868,MILTON MILLS HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.185,1.031,0.185,0.185,0.185,0.185,0.185,1.031,1.031,1.031,1.031,1.031,1.031,1.031,1.031
869,MINE FALLS,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.371,1.27,0.371,0.371,0.371,0.371,0.371,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
870,PEMBROKE,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.082,1.154,0.082,0.082,0.082,0.082,0.082,1.154,1.154,1.154,1.154,1.154,1.154,1.154,1.154
871,PENNACOOK FALLS LOWER,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.937,2.737,0.937,0.937,0.937,0.937,0.937,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737
872,PENNACOOK FALLS UPPER,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.641,1.918,0.641,0.641,0.641,0.641,0.641,1.918,1.918,1.918,1.918,1.918,1.918,1.918,1.918
873,PUTTS BRIDGE,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.377,1.957,0.377,0.377,0.377,0.377,0.377,1.957,1.957,1.957,1.957,1.957,1.957,1.957,1.957
874,RED BRIDGE,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.149,1.133,0.149,0.149,0.149,0.149,0.149,1.133,1.133,1.133,1.133,1.133,1.133,1.133,1.133
875,RIVER BEND,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.644,1.018,0.644,0.644,0.644,0.644,0.644,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018
876,ROBERTSVILLE,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,CT,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013
877,SCOTLAND,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,CT,0.0,0.315,0.0,0.0,0.0,0.0,0.0,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315
878,SKINNER,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
879,TAFTVILLE  CT,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,CT,0.153,0.794,0.153,0.153,0.153,0.153,0.153,0.794,0.794,0.794,0.794,0.794,0.794,0.794,0.794
882,FRANKLIN FALLS,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.351,0.448,0.351,0.351,0.351,0.351,0.351,0.448,0.448,0.448,0.448,0.448,0.448,0.448,0.448
883,SALMON FALLS HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,0.0,0.444,0.0,0.0,0.0,0.0,0.0,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444
884,SWANS FALLS,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.188,0.319,0.188,0.188,0.188,0.188,0.188,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319
886,COCHECO FALLS,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.044,0.239,0.044,0.044,0.044,0.044,0.044,0.239,0.239,0.239,0.239,0.239,0.239,0.239,0.239
887,CHINA MILLS DAM,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.0,0.345,0.0,0.0,0.0,0.0,0.0,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345
888,NEWFOUND HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.156,0.734,0.156,0.156,0.156,0.156,0.156,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734
889,SUNAPEE HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.091,0.278,0.091,0.091,0.091,0.091,0.091,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278
890,NASHUA HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.077,0.584,0.077,0.077,0.077,0.077,0.077,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584
891,HILLSBORO MILLS,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.009,0.094,0.009,0.009,0.009,0.009,0.009,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094
892,LAKEPORT DAM,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.169,0.24,0.169,0.169,0.169,0.169,0.169,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
893,WEST HOPKINTON HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.054,0.308,0.054,0.054,0.054,0.054,0.054,0.308,0.308,0.308,0.308,0.308,0.308,0.308,0.308
894,LISBON HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.196,0.268,0.196,0.196,0.196,0.196,0.196,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268
895,LOWER ROBERTSON DAM,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.244,0.518,0.244,0.244,0.244,0.244,0.244,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518
897,OLD NASH DAM,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.017,0.084,0.017,0.017,0.017,0.017,0.017,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084
898,SUGAR RIVER HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.012,0.101,0.012,0.012,0.012,0.012,0.012,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101
900,GREAT FALLS LOWER,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.048,0.514,0.048,0.048,0.048,0.048,0.048,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514
901,WATERLOOM FALLS,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022
902,HOSIERY MILL DAM,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.144,0.342,0.144,0.144,0.144,0.144,0.144,0.342,0.342,0.342,0.342,0.342,0.342,0.342,0.342
903,WYANDOTTE HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042
904,LOCHMERE DAM,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.235,0.46,0.235,0.235,0.235,0.235,0.235,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
905,ASHUELOT HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.263,0.493,0.263,0.263,0.263,0.263,0.263,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493
906,ROLLINSFORD HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.036,0.773,0.036,0.036,0.036,0.036,0.036,0.773,0.773,0.773,0.773,0.773,0.773,0.773,0.773
908,OTIS MILL HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007
909,STEELS POND HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.054,0.264,0.054,0.054,0.054,0.054,0.054,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264
910,CAMPTON DAM,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.04,0.112,0.04,0.04,0.04,0.04,0.04,0.112,0.112,0.112,0.112,0.112,0.112,0.112,0.112
911,KELLEYS FALLS,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.0,0.224,0.0,0.0,0.0,0.0,0.0,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.224
913,GOODRICH FALLS,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.087,0.23,0.087,0.087,0.087,0.087,0.087,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
919,HOPKINTON HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.094,0.161,0.094,0.094,0.094,0.094,0.094,0.161,0.161,0.161,0.161,0.161,0.161,0.161,0.161
925,OTTER LANE HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.003,0.041,0.003,0.003,0.003,0.003,0.003,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041
926,PETERBOROUGH LOWER HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.031,0.138,0.031,0.031,0.031,0.031,0.031,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138
928,SALMON BROOK STATION 3,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.0,0.099,0.0,0.0,0.0,0.0,0.0,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099
931,AVERY DAM,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.161,0.192,0.161,0.161,0.161,0.161,0.161,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192
932,WATSON DAM,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.013,0.147,0.013,0.013,0.013,0.013,0.013,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147
933,WESTON DAM,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.182,0.301,0.182,0.182,0.182,0.182,0.182,0.301,0.301,0.301,0.301,0.301,0.301,0.301,0.301
935,SUNNYBROOK HYDRO 2,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.01,0.008,0.01,0.01,0.01,0.01,0.01,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008
941,PETERBOROUGH UPPER HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.024,0.154,0.024,0.024,0.024,0.024,0.024,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154
943,FOUR HILLS LANDFILL,Generator,LandFill Gas,Landfill Gas,NH,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932
948,PEPPERELL HYDRO COMPANY LLC,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.237,0.71,0.237,0.237,0.237,0.237,0.237,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71
950,LP ATHOL - QF,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.011,0.051,0.011,0.011,0.011,0.011,0.011,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051
951,BALTIC MILLS - QF,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.012,0.038,0.012,0.012,0.012,0.012,0.012,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038
957,HG&E HYDRO CABOT 1-4,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.76,0.567,0.76,0.76,0.76,0.76,0.76,0.567,0.567,0.567,0.567,0.567,0.567,0.567,0.567
969,POWDER MILL HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049
970,DUDLEY HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074
978,NEW MILFORD,Generator,Gas-Other,"Other Biomass Gas. Includes digester gas, methane, and other biomass gasses.",CT,0.966,1.06,0.966,0.966,0.966,0.966,0.966,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06
1005,BG DIGHTON POWER LLC,Generator,Gas,Natural Gas,MA,164.039,186.99,164.039,164.039,164.039,164.039,164.039,164.039,164.039,164.039,164.039,164.039,164.039,164.039,164.039
1030,OAK BLUFFS,Generator,Oil,Kerosene,MA,7.471,8.12,7.471,7.471,7.471,7.471,7.471,7.471,7.471,7.471,7.471,7.471,7.471,7.471,7.471
1031,WEST TISBURY,Generator,Oil,Kerosene,MA,5.005,5.142,5.005,5.005,5.005,5.005,5.005,5.005,5.005,5.005,5.005,5.005,5.005,5.005,5.005
1032,BRIDGEPORT ENERGY 1,Generator,Gas,Natural Gas,CT,471.755,577.128,471.755,471.755,471.755,471.755,471.755,474.929,474.929,523.608,523.608,523.608,523.608,474.929,474.929
1034,RIVERSIDE 4-7,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,1.868,1.563,1.868,1.868,1.868,1.868,1.868,1.563,1.563,1.563,1.563,1.563,1.563,1.563,1.563
1035,RIVERSIDE 8,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,2.58,2.959,2.58,2.58,2.58,2.58,2.58,2.959,2.959,2.959,2.959,2.959,2.959,2.959,2.959
1047,FAIRFAX,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,VT,1.063,3.241,1.063,1.063,1.063,1.063,1.063,3.241,3.241,3.241,3.241,3.241,3.241,3.241,3.241
1048,WARE HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.061,0.532,0.061,0.061,0.061,0.061,0.061,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532
1049,COLLINS HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.257,0.564,0.257,0.257,0.257,0.257,0.257,0.564,0.564,0.564,0.564,0.564,0.564,0.564,0.564
1050,CHICOPEE HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.322,0.921,0.322,0.322,0.322,0.322,0.322,0.921,0.921,0.921,0.921,0.921,0.921,0.921,0.921
1054,BLACKSTONE HYDRO ASSOC,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,RI,0.0,0.103,0.0,0.0,0.0,0.0,0.0,0.103,0.103,0.103,0.103,0.103,0.103,0.103,0.103
1057,BLACKSTONE HYDRO LOAD REDUCER,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,RI,0.166,0.421,0.166,0.166,0.166,0.166,0.166,0.421,0.421,0.421,0.421,0.421,0.421,0.421,0.421
1061,MASCOMA HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.0,0.393,0.0,0.0,0.0,0.0,0.0,0.393,0.393,0.393,0.393,0.393,0.393,0.393,0.393
1062,MWRA COSGROVE,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.727,0.263,0.727,0.727,0.727,0.727,0.727,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263
1086,BERKSHIRE POWER,Generator,Gas,Natural Gas,MA,229.279,246.279,229.279,229.279,229.279,229.279,229.279,229.279,229.279,229.279,229.279,229.279,229.279,229.279,229.279
1109,MMWAC,Generator,Refuse/Woods,Municipal Solid Waste,ME,1.81,2.052,1.81,1.81,1.81,1.81,1.81,2.052,2.052,2.052,2.052,2.052,2.052,2.052,2.052
1113,BRASSUA HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,4.203,4.203,4.203,4.203,4.203,4.203,4.203,4.203,4.203,4.203,4.203,4.203,4.203,4.203,4.203
1114,MADISON COMPOSITE,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,9.615,17.933,9.615,9.615,9.615,9.615,9.615,17.933,17.933,17.933,17.933,17.933,17.933,17.933,17.933
1117,GREAT WORKS COMPOSITE,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,0.002,0.106,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,KENNEBAGO HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,0.178,0.365,0.178,0.178,0.178,0.178,0.178,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365
1122,CASCADE-DIAMOND-QF,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.014,0.252,0.014,0.014,0.014,0.014,0.014,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252
1185,STONY BROOK GT1A,Generator,Oil,"Distillate Fuel Oil - including Diesel, No. 1, 2, and 4",MA,103.167,113.567,103.167,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1186,STONY BROOK GT1B,Generator,Oil,"Distillate Fuel Oil - including Diesel, No. 1, 2, and 4",MA,99.932,115.932,99.932,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0
1187,STONY BROOK GT1C,Generator,Oil,"Distillate Fuel Oil - including Diesel, No. 1, 2, and 4",MA,103.167,114.433,103.167,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1209,CRRA HARTFORD LANDFILL,Generator,LandFill Gas,Landfill Gas,CT,0.783,0.954,0.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,MILLENNIUM,Generator,Gas,Natural Gas,MA,331.0,383.904,331.0,331.0,331.0,331.0,331.0,331.0,331.0,331.0,331.0,331.0,331.0,331.0,331.0
1216,MAINE INDEPENDENCE STATION,Generator,Gas,Natural Gas,ME,492.658,546.006,492.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,ESSEX DIESELS,Generator,Oil,"Distillate Fuel Oil - including Diesel, No. 1, 2, and 4",VT,7.215,7.246,7.215,7.215,7.215,7.215,7.215,7.215,7.215,7.215,7.215,7.215,7.215,7.215,7.215
1226,TIVERTON POWER,Generator,Gas,Natural Gas,RI,265.377,295.897,265.377,265.377,265.377,265.377,265.377,267.741,267.741,270.031,270.031,270.031,270.031,267.741,267.741
1255,RUMFORD POWER,Generator,Gas,Natural Gas,ME,244.281,269.091,244.281,244.281,244.281,244.281,244.281,244.281,244.281,246.581,246.581,246.581,246.581,244.281,244.281
1258,BHE SMALL HYDRO COMPOSITE,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,0.278,1.398,0.278,0.278,0.278,0.278,0.278,1.398,1.398,1.398,1.398,1.398,1.398,1.398,1.398
1270,SYSKO STONY BROOK,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,0.011,0.013,0.011,0.011,0.011,0.011,0.011,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013
1273,KENNEBEC WATER U5,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,0.102,0.341,0.102,0.102,0.102,0.102,0.102,0.341,0.341,0.341,0.341,0.341,0.341,0.341,0.341
1286,ANP-BLACKSTONE ENERGY CO. #1,Generator,Gas,Natural Gas,MA,239.174,252.525,239.174,239.174,239.174,239.174,239.174,239.174,239.174,239.174,239.174,239.174,239.174,239.174,239.174
1287,ANP-BLACKSTONE ENERGY 2,Generator,Gas,Natural Gas,MA,250.791,278.812,250.791,250.791,250.791,250.791,250.791,250.791,250.791,250.791,250.791,250.791,250.791,250.791,250.791
1288,BUCKSPORT ENERGY 4,Generator,Gas,Natural Gas,ME,160.3,185.7,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3,160.3
1342,LAKE ROAD 1,Generator,Gas,Natural Gas,CT,269.792,299.416,269.792,269.792,269.792,269.792,269.792,269.792,269.792,269.792,269.792,269.792,269.792,269.792,269.792
1343,LAKE ROAD 2,Generator,Gas,Natural Gas,CT,264.138,300.301,264.138,264.138,264.138,264.138,264.138,264.138,264.138,264.138,264.138,264.138,264.138,264.138,264.138
1344,LAKE ROAD 3,Generator,Gas,Natural Gas,CT,279.0,307.076,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0
1345,WESTBROOK,Generator,Gas,Natural Gas,ME,530.0,554.43,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0
1368,ROCKY GORGE CORPORATION,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,0.05,0.248,0.05,0.05,0.05,0.05,0.05,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248
1376,PPL WALLINGFORD UNIT 1,Generator,Gas,Natural Gas,CT,47.286,50.0,47.286,47.286,47.286,47.286,47.286,47.286,47.286,48.435,48.435,48.435,48.435,47.286,47.286
1377,PPL WALLINGFORD UNIT 2,Generator,Gas,Natural Gas,CT,47.286,50.0,47.286,47.286,47.286,47.286,47.286,47.286,47.286,48.435,48.435,48.435,48.435,47.286,47.286
1378,PPL WALLINGFORD UNIT 3,Generator,Gas,Natural Gas,CT,47.286,49.85,47.286,47.286,47.286,47.286,47.286,47.286,47.286,48.435,48.435,48.435,48.435,47.286,47.286
1379,PPL WALLINGFORD UNIT 4,Generator,Gas,Natural Gas,CT,47.286,50.0,47.286,47.286,47.286,47.286,47.286,47.286,47.286,48.435,48.435,48.435,48.435,47.286,47.286
1380,PPL WALLINGFORD UNIT 5,Generator,Gas,Natural Gas,CT,47.286,50.0,47.286,47.286,47.286,47.286,47.286,47.286,47.286,48.435,48.435,48.435,48.435,47.286,47.286
1385,Milford Power 1 Incremental,Generator,Gas,Natural Gas,CT,267.7,295.647,267.7,267.7,267.7,267.7,267.7,267.7,267.7,267.7,267.7,267.7,267.7,267.7,267.7
