Date,Hour Ending,Total Load
11/02/2023,10,13451.223116298012
11/02/2023,11,12401.563175165562
11/02/2023,12,11513.533923079469
11/02/2023,13,11085.64510821192
11/02/2023,14,11058.26664486755
11/02/2023,15,11360.770971033115
11/02/2023,16,12172.23100639735
11/02/2023,17,13745.197254556291
11/02/2023,18,15341.067563450333
11/02/2023,19,16090.634974999999
11/02/2023,20,15866.776852569536
11/02/2023,21,15364.42623957616
11/02/2023,22,14547.203087847682
11/02/2023,23,13453.275170781457
11/02/2023,24,12521.085706986754
11/03/2023,1,12192.915904880794
11/03/2023,2,11834.452425139072
11/03/2023,3,11612.564166463579
11/03/2023,4,11564.439168761588
11/03/2023,5,11859.909984834438
11/03/2023,6,12507.632736980133
11/03/2023,7,13987.658968913905
11/03/2023,8,15084.811237192052
11/03/2023,9,14754.115372
11/03/2023,10,13360.182693774834
11/03/2023,11,12351.636853271522
11/03/2023,12,11524.188631344372
11/03/2023,13,10867.420255390727
11/03/2023,14,10630.805759701987
11/03/2023,15,10869.514916556293
11/03/2023,16,11683.603991231786
11/03/2023,17,13294.41197505298
11/03/2023,18,14564.021270284768
11/03/2023,19,15075.255044251653
11/03/2023,20,14668.836530364239
11/03/2023,21,14148.550670701989
11/03/2023,22,13460.23535823841
11/03/2023,23,12523.507109642384
11/03/2023,24,11664.36890750331
11/04/2023,1,11336.91358718543
11/04/2023,2,10904.152976781455
11/04/2023,3,10655.598835417219
11/04/2023,4,10584.746774940397
11/04/2023,5,10662.992095788079
11/04/2023,6,11030.951933443708
11/04/2023,7,11354.545645317881
11/04/2023,8,12093.197981662252
11/04/2023,9,12419.336374860926
11/04/2023,10,12294.581831662254
11/04/2023,11,11832.263771225167
11/04/2023,12,11387.670849291391
11/04/2023,13,11302.316916635762
11/04/2023,14,11281.25967615894
11/04/2023,15,11491.912115218543
11/04/2023,16,12201.24691125828
11/04/2023,17,12929.209722655629
11/04/2023,18,13812.101799410595
11/04/2023,19,14130.220926781456
11/04/2023,20,13709.065427165562
11/04/2023,21,13232.550490099338
11/04/2023,22,12631.402379317882
11/04/2023,23,11902.293273258278
